source_pdf_file,target_year,table_year,status,indicator_is,indicator_en,unit,value_type,value
spa_2015_april_vor.pdf,2015,2017,extrapolation,Gengisvísitala,Exchange rate index,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Raungengi,Real exchange rate,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Raungengi,Real exchange rate,,percent,6.7
spa_2015_april_vor.pdf,2015,2016,extrapolation,Raungengi,Real exchange rate,,percent,0.9
spa_2015_april_vor.pdf,2015,2017,extrapolation,Raungengi,Real exchange rate,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2015_april_vor.pdf,2015,2016,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2015_april_vor.pdf,2015,2017,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2015_april_vor.pdf,2015,2016,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2015_april_vor.pdf,2015,2017,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Alþjóðleg verðbólga,World CPI inflation,,percent,1.3
spa_2015_april_vor.pdf,2015,2016,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,1.6
spa_2015_april_vor.pdf,2015,2017,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Verð útflutts áls,Export price of aluminum,,percent,2.0
spa_2015_april_vor.pdf,2015,2016,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,2.5
spa_2015_april_vor.pdf,2015,2017,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Olíuverð,Oil price,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Olíuverð,Oil price,,percent,7.5
spa_2015_april_vor.pdf,2015,2016,extrapolation,Olíuverð,Oil price,,percent,12.8
spa_2015_april_vor.pdf,2015,2017,extrapolation,Olíuverð,Oil price,,percent,
spa_2015_november_vetur.pdf,2015,2014,historical,Einkaneysla,Private final consumption,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Einkaneysla,Private final consumption,,percent,4.4
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Einkaneysla,Private final consumption,,percent,7.0
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Einkaneysla,Private final consumption,,percent,3.0
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Einkaneysla,Private final consumption,,percent,2.7
spa_2015_november_vetur.pdf,2015,2014,historical,Samneysla,Government final consumption,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Samneysla,Government final consumption,,percent,1.5
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Samneysla,Government final consumption,,percent,2.0
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Samneysla,Government final consumption,,percent,1.5
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Samneysla,Government final consumption,,percent,1.5
spa_2015_november_vetur.pdf,2015,2014,historical,Fjármunamyndun,Gross fixed capital formation,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Fjármunamyndun,Gross fixed capital formation,,percent,17.7
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,5.0
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,0.3
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,2.8
spa_2015_november_vetur.pdf,2015,2014,historical,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2015_november_vetur.pdf,2015,2014,historical,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2015_november_vetur.pdf,2015,2014,historical,Fjárfesting hins opinbera,Public investment,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Fjárfesting hins opinbera,Public investment,,percent,
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2015_november_vetur.pdf,2015,2014,historical,Þjóðarútgjöld alls,National final expenditure,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Þjóðarútgjöld alls,National final expenditure,,percent,6.0
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,0.0
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,2.0
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,2.4
spa_2015_november_vetur.pdf,2015,2014,historical,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2015_november_vetur.pdf,2015,2014,historical,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2015_november_vetur.pdf,2015,2014,historical,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2015_november_vetur.pdf,2015,2014,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2015_november_vetur.pdf,2015,2014,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,3.7
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,9.0
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,1.7
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,1.7
spa_2015_november_vetur.pdf,2015,2014,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2015_november_vetur.pdf,2015,2015,prediction,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2015_november_vetur.pdf,2015,2017,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2015_november_vetur.pdf,2015,2018,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2015_november_vetur.pdf,2015,2019,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2015_november_vetur.pdf,2015,2014,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Vísitala neysluverðs,Consumer price index,,percent,
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2015_november_vetur.pdf,2015,2014,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Gengisvísitala,Exchange rate index,,percent,2.6
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Gengisvísitala,Exchange rate index,,percent,4.0
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2015_november_vetur.pdf,2015,2014,historical,Raungengi,Real exchange rate,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Raungengi,Real exchange rate,,percent,3.7
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Raungengi,Real exchange rate,,percent,1.0
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Raungengi,Real exchange rate,,percent,1.1
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Raungengi,Real exchange rate,,percent,0.5
spa_2015_november_vetur.pdf,2015,2014,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2015_november_vetur.pdf,2015,2014,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2015_november_vetur.pdf,2015,2014,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2015_november_vetur.pdf,2015,2014,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Verð útflutts áls,Export price of aluminum,,percent,1.4
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,3.0
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,3.9
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,3.2
spa_2015_november_vetur.pdf,2015,2014,historical,Olíuverð,Oil price,,percent,
spa_2015_november_vetur.pdf,2015,2015,prediction,Olíuverð,Oil price,,percent,45.9
spa_2015_november_vetur.pdf,2015,2017,extrapolation,Olíuverð,Oil price,,percent,7.0
spa_2015_november_vetur.pdf,2015,2018,extrapolation,Olíuverð,Oil price,,percent,8.0
spa_2015_november_vetur.pdf,2015,2019,extrapolation,Olíuverð,Oil price,,percent,3.9
spa_2016_mai_sumar.pdf,2016,2015,historical,Einkaneysla,Private final consumption,,percent,
spa_2016_mai_sumar.pdf,2016,2016,prediction,Einkaneysla,Private final consumption,,percent,6.0
spa_2016_mai_sumar.pdf,2016,2017,extrapolation,Einkaneysla,Private final consumption,,percent,4.8
spa_2016_mai_sumar.pdf,2016,2018,extrapolation,Einkaneysla,Private final consumption,,percent,3.6
spa_2016_mai_sumar.pdf,2016,2019,extrapolation,Einkaneysla,Private final consumption,,percent,2.9
spa_2016_mai_sumar.pdf,2016,2020,extrapolation,Einkaneysla,Private final consumption,,percent,2.7
spa_2016_mai_sumar.pdf,2016,2015,historical,Samneysla,Government final consumption,,percent,
spa_2016_mai_sumar.pdf,2016,2016,prediction,Samneysla,Government final consumption,,percent,1.1
spa_2016_mai_sumar.pdf,2016,2017,extrapolation,Samneysla,Government final consumption,,percent,1.0
spa_2016_mai_sumar.pdf,2016,2018,extrapolation,Samneysla,Government final consumption,,percent,1.5
spa_2016_mai_sumar.pdf,2016,2019,extrapolation,Samneysla,Government final consumption,,percent,1.8
spa_2016_mai_sumar.pdf,2016,2020,extrapolation,Samneysla,Government final consumption,,percent,1.8
spa_2016_mai_sumar.pdf,2016,2015,historical,Fjármunamyndun,Gross fixed capital formation,,percent,
spa_2016_mai_sumar.pdf,2016,2016,prediction,Fjármunamyndun,Gross fixed capital formation,,percent,16.0
spa_2016_mai_sumar.pdf,2016,2017,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,6.4
spa_2016_mai_sumar.pdf,2016,2018,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,1.9
spa_2016_mai_sumar.pdf,2016,2019,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,3.0
spa_2016_mai_sumar.pdf,2016,2020,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,3.9
spa_2016_mai_sumar.pdf,2016,2015,historical,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2016_mai_sumar.pdf,2016,2016,prediction,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2016_mai_sumar.pdf,2016,2017,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2016_mai_sumar.pdf,2016,2018,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2016_mai_sumar.pdf,2016,2019,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2016_mai_sumar.pdf,2016,2020,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2016_mai_sumar.pdf,2016,2015,historical,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2016_mai_sumar.pdf,2016,2016,prediction,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2016_mai_sumar.pdf,2016,2017,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2016_mai_sumar.pdf,2016,2018,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2016_mai_sumar.pdf,2016,2019,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
